"is"	"becomes"
"22645"	554337	3
"22646"	554342	2
"22647"	554343	3
"22648"	554344	3
"22649"	554345	3
"22650"	554347	3
"22651"	554352	2
"22652"	554353	3
"22653"	554354	3
"22654"	554355	5
"22655"	554372	2
"22656"	554373	3
"22657"	554374	3
"22658"	554375	3
"22659"	554377	3
"22660"	554422	2
"22661"	554423	4
"22662"	554424	4
"22663"	554425	5
"22664"	554427	4
"22665"	554432	2
"22666"	554433	3
"22667"	554434	3
"22668"	554435	3
"22669"	554437	3
"22670"	554442	2
"22671"	554443	3
"22672"	554444	4
"22673"	554445	4
"22674"	554447	4
"22675"	554452	2
"22676"	554453	3
"22677"	554454	4
"22678"	554455	5
"22679"	554457	5
"22680"	554472	2
"22681"	554473	3
"22682"	554474	4
"22683"	554475	5
"22684"	554477	4
"22685"	554512	2
"22686"	554513	3
"22687"	554515	5
"22688"	554521	5
"22689"	554522	2
"22690"	554523	5
"22691"	554524	5
"22692"	554525	5
"22693"	554531	3
"22694"	554532	2
"22695"	554533	3
"22696"	554534	3
"22697"	554535	5
"22698"	554537	3
"22699"	554542	2
"22700"	554543	3
"22701"	554544	4
"22702"	554545	5
"22703"	554547	5
"22704"	554551	5
"22705"	554552	5
"22706"	554553	5
"22707"	554554	5
"22708"	554555	5
"22709"	554557	5
"22710"	554572	2
"22711"	554573	3
"22712"	554574	5
"22713"	554575	5
"22714"	554722	2
"22715"	554723	5
"22716"	554725	5
"22717"	554727	5
"22718"	554733	3
"22719"	554734	3
"22720"	554735	3
"22721"	554737	3
"22722"	554742	2
"22723"	554743	3
"22724"	554744	4
"22725"	554745	5
"22726"	554752	2
"22727"	554753	3
"22728"	554754	5
"22729"	554755	5
"22730"	554773	3
"22731"	555111	1
"22732"	555112	2
"22733"	555113	3
"22734"	555115	5
"22735"	555121	5
"22736"	555122	2
"22737"	555123	5
"22738"	555124	5
"22739"	555125	5
"22740"	555131	3
"22741"	555132	2
"22742"	555133	3
"22743"	555134	3
"22744"	555135	5
"22745"	555141	99
"22746"	555142	2
"22747"	555143	3
"22748"	555145	5
"22749"	555151	5
"22750"	555152	5
"22751"	555153	5
"22752"	555154	5
"22753"	555155	5
"22754"	555172	2
"22755"	555211	5
"22756"	555212	2
"22757"	555213	5
"22758"	555214	5
"22759"	555215	5
"22760"	555221	5
"22761"	555222	2
"22762"	555223	5
"22763"	555224	5
"22764"	555225	5
"22765"	555227	5
"22766"	555231	5
"22767"	555232	2
"22768"	555233	5
"22769"	555234	5
"22770"	555235	5
"22771"	555237	5
"22772"	555241	5
"22773"	555242	2
"22774"	555243	5
"22775"	555244	5
"22776"	555245	5
"22777"	555247	5
"22778"	555251	5
"22779"	555252	5
"22780"	555253	5
"22781"	555254	5
"22782"	555255	5
"22783"	555257	5
"22784"	555272	2
"22785"	555273	5
"22786"	555274	5
"22787"	555275	5
"22788"	555277	5
"22789"	555311	3
"22790"	555312	2
"22791"	555313	3
"22792"	555314	3
"22793"	555315	5
"22794"	555321	5
"22795"	555322	2
"22796"	555323	5
"22797"	555324	5
"22798"	555325	5
"22799"	555327	5
"22800"	555331	3
"22801"	555332	2
"22802"	555333	3
"22803"	555334	3
"22804"	555335	5
"22805"	555337	3
"22806"	555341	3
"22807"	555342	2
"22808"	555343	3
"22809"	555344	3
"22810"	555345	5
"22811"	555347	3
"22812"	555351	5
"22813"	555352	5
"22814"	555353	5
"22815"	555354	5
"22816"	555355	5
"22817"	555357	5
"22818"	555372	2
"22819"	555373	3
"22820"	555374	3
"22821"	555375	5
"22822"	555377	3
"22823"	555412	2
"22824"	555413	3
"22825"	555414	99
"22826"	555415	5
"22827"	555421	5
"22828"	555422	2
"22829"	555423	5
"22830"	555424	5
"22831"	555425	5
"22832"	555427	5
"22833"	555431	3
"22834"	555432	2
"22835"	555433	3
"22836"	555434	3
"22837"	555435	5
"22838"	555437	3
"22839"	555441	99
"22840"	555442	2
"22841"	555443	3
"22842"	555444	4
"22843"	555445	5
"22844"	555447	5
"22845"	555451	5
"22846"	555452	5
"22847"	555453	5
"22848"	555454	5
"22849"	555455	5
"22850"	555457	5
"22851"	555472	2
"22852"	555473	3
"22853"	555474	5
"22854"	555475	5
"22855"	555477	5
"22856"	555511	5
"22857"	555512	5
"22858"	555513	5
"22859"	555514	5
"22860"	555515	5
"22861"	555521	5
"22862"	555522	5
"22863"	555523	5
"22864"	555524	5
"22865"	555525	5
"22866"	555527	5
"22867"	555531	5
"22868"	555532	5
"22869"	555533	5
"22870"	555534	5
"22871"	555535	5
"22872"	555537	5
"22873"	555541	5
"22874"	555542	5
"22875"	555543	5
"22876"	555544	5
"22877"	555545	5
"22878"	555547	5
"22879"	555551	5
"22880"	555552	5
"22881"	555553	5
"22882"	555554	5
"22883"	555555	5
"22884"	555557	5
"22885"	555572	5
"22886"	555573	5
"22887"	555574	5
"22888"	555575	5
"22889"	555577	5
"22890"	555722	2
"22891"	555723	5
"22892"	555724	5
"22893"	555725	5
"22894"	555727	5
"22895"	555732	2
"22896"	555733	3
"22897"	555734	3
"22898"	555735	5
"22899"	555737	3
"22900"	555742	2
"22901"	555743	3
"22902"	555744	5
"22903"	555745	5
"22904"	555747	5
"22905"	555752	5
"22906"	555753	5
"22907"	555754	5
"22908"	555755	5
"22909"	555757	5
"22910"	555772	2
"22911"	555773	3
"22912"	555774	5
"22913"	555775	5
"22914"	555777	5
"22915"	557122	2
"22916"	557135	3
"22917"	557155	5
"22918"	557222	2
"22919"	557223	2
"22920"	557224	2
"22921"	557225	5
"22922"	557227	2
"22923"	557232	2
"22924"	557233	3
"22925"	557234	5
"22926"	557235	5
"22927"	557237	5
"22928"	557242	2
"22929"	557243	5
"22930"	557244	4
"22931"	557245	5
"22932"	557247	5
"22933"	557252	2
"22934"	557253	5
"22935"	557254	5
"22936"	557255	5
"22937"	557272	2
"22938"	557273	5
"22939"	557274	5
"22940"	557275	5
"22941"	557277	7
"22942"	557322	2
"22943"	557323	3
"22944"	557324	5
"22945"	557325	5
"22946"	557327	5
"22947"	557332	2
"22948"	557333	3
"22949"	557334	3
"22950"	557335	3
"22951"	557337	3
"22952"	557342	2
"22953"	557343	3
"22954"	557344	3
"22955"	557345	3
"22956"	557347	3
"22957"	557352	2
"22958"	557353	3
"22959"	557354	3
"22960"	557355	5
"22961"	557357	3
"22962"	557372	2
"22963"	557373	3
"22964"	557374	3
"22965"	557375	3
"22966"	557377	3
"22967"	557422	2
"22968"	557423	5
"22969"	557424	4
"22970"	557425	5
"22971"	557427	5
"22972"	557432	2
"22973"	557433	3
"22974"	557434	3
"22975"	557435	3
"22976"	557437	3
"22977"	557442	2
"22978"	557443	3
"22979"	557444	4
"22980"	557445	5
"22981"	557447	4
"22982"	557452	2
"22983"	557453	3
"22984"	557454	5
"22985"	557455	5
"22986"	557457	5
"22987"	557472	2
"22988"	557473	3
"22989"	557474	4
"22990"	557475	5
"22991"	557477	7
"22992"	557522	2
"22993"	557523	5
"22994"	557524	5
"22995"	557525	5
"22996"	557527	5
"22997"	557531	3
"22998"	557532	2
"22999"	557533	3
"23000"	557534	3
"23001"	557535	5
"23002"	557542	2
"23003"	557543	3
"23004"	557544	5
"23005"	557545	5
"23006"	557547	5
"23007"	557552	5
"23008"	557553	5
"23009"	557554	5
"23010"	557555	5
"23011"	557557	5
"23012"	557572	2
"23013"	557573	3
"23014"	557574	5
"23015"	557575	5
"23016"	557577	5
"23017"	557722	2
"23018"	557723	5
"23019"	557725	5
"23020"	557727	7
"23021"	557732	2
"23022"	557733	3
"23023"	557734	3
"23024"	557735	3
"23025"	557737	3
"23026"	557742	2
"23027"	557743	3
"23028"	557744	4
"23029"	557745	5
"23030"	557747	7
"23031"	557752	2
"23032"	557753	3
"23033"	557754	5
"23034"	557755	5
"23035"	557757	5
"23036"	557772	2
"23037"	557773	3
"23038"	557774	7
"23039"	557775	5
"23040"	557777	7
"23041"	571111	1
"23042"	571115	99
"23043"	571121	1
"23044"	571125	1
"23045"	571131	3
"23046"	571135	3
"23047"	571151	99
"23048"	571155	99
"23049"	571315	3
"23050"	571335	3
"23051"	571355	3
"23052"	571511	99
"23053"	571515	99
"23054"	571521	1
"23055"	571525	5
"23056"	571535	3
"23057"	571551	99
"23058"	571555	5
"23059"	572121	1
"23060"	572125	2
"23061"	572155	5
"23062"	572222	2
"23063"	572223	2
"23064"	572224	2
"23065"	572225	2
"23066"	572227	2
"23067"	572232	2
"23068"	572233	2
"23069"	572234	2
"23070"	572235	2
"23071"	572237	2
"23072"	572242	2
"23073"	572243	2
"23074"	572244	2
"23075"	572245	2
"23076"	572247	2
"23077"	572252	2
"23078"	572253	2
"23079"	572254	2
"23080"	572255	5
"23081"	572272	2
"23082"	572273	2
"23083"	572274	2
"23084"	572275	2
"23085"	572277	7
"23086"	572315	5
"23087"	572321	2
"23088"	572322	2
"23089"	572323	2
"23090"	572324	2
"23091"	572325	2
"23092"	572327	2
"23093"	572331	3
"23094"	572332	2
"23095"	572333	3
"23096"	572334	3
"23097"	572335	3
"23098"	572342	2
"23099"	572343	3
"23100"	572344	4
"23101"	572345	5
"23102"	572347	7
"23103"	572352	2
"23104"	572353	3
"23105"	572354	5
"23106"	572355	5
"23107"	572372	2
"23108"	572373	3
"23109"	572374	7
"23110"	572375	5
"23111"	572377	7
"23112"	572422	2
"23113"	572423	2
"23114"	572424	2
"23115"	572425	2
"23116"	572427	2
"23117"	572432	2
"23118"	572433	3
"23119"	572434	4
"23120"	572435	5
"23121"	572437	7
"23122"	572442	2
"23123"	572443	4
"23124"	572444	4
"23125"	572445	4
"23126"	572447	4
"23127"	572452	2
"23128"	572453	5
"23129"	572454	4
"23130"	572455	5
"23131"	572457	5
"23132"	572472	2
"23133"	572473	7
"23134"	572474	4
"23135"	572475	5
"23136"	572477	7
"23137"	572522	2
"23138"	572523	2
"23139"	572524	2
"23140"	572525	5
"23141"	572531	5
"23142"	572532	2
"23143"	572533	3
"23144"	572534	5
"23145"	572535	5
"23146"	572542	2
"23147"	572543	5
"23148"	572544	4
"23149"	572545	5
"23150"	572547	5
"23151"	572551	5
"23152"	572552	2
"23153"	572553	5
"23154"	572554	5
"23155"	572555	5
"23156"	572572	2
"23157"	572573	5
"23158"	572574	5
"23159"	572575	5
"23160"	572577	7
"23161"	572722	2
"23162"	572723	2
"23163"	572725	2
"23164"	572727	7
"23165"	572732	2
"23166"	572733	3
"23167"	572735	5
"23168"	572737	7
"23169"	572742	2
"23170"	572743	7
"23171"	572744	4
"23172"	572745	5
"23173"	572747	7
"23174"	572752	2
"23175"	572753	5
"23176"	572755	5
"23177"	572772	2
"23178"	572773	7
"23179"	572774	7
"23180"	572775	7
"23181"	572777	7
"23182"	573111	3
"23183"	573115	3
"23184"	573121	1
"23185"	573125	5
"23186"	573131	3
"23187"	573132	2
"23188"	573135	3
"23189"	573151	3
"23190"	573153	3
"23191"	573155	3
"23192"	573222	2
"23193"	573223	2
"23194"	573224	2
"23195"	573225	2
"23196"	573227	2
"23197"	573232	2
"23198"	573233	3
"23199"	573234	3
"23200"	573235	3
"23201"	573237	3
"23202"	573242	2
"23203"	573243	3
"23204"	573244	4
"23205"	573245	5
"23206"	573247	7
"23207"	573252	2
"23208"	573253	3
"23209"	573254	5
"23210"	573255	5
"23211"	573257	5
"23212"	573272	2
"23213"	573273	3
"23214"	573274	7
"23215"	573275	5
"23216"	573277	7
"23217"	573311	3
"23218"	573313	3
"23219"	573315	3
"23220"	573321	3
"23221"	573322	2
"23222"	573323	3
"23223"	573324	3
"23224"	573325	3
"23225"	573327	3
"23226"	573331	3
"23227"	573332	2
"23228"	573333	3
"23229"	573334	3
"23230"	573335	3
"23231"	573337	3
"23232"	573342	2
"23233"	573343	3
"23234"	573344	3
"23235"	573345	3
"23236"	573347	3
"23237"	573351	3
"23238"	573352	2
"23239"	573353	3
"23240"	573354	3
"23241"	573355	3
"23242"	573357	3
"23243"	573372	2
"23244"	573373	3
"23245"	573374	3
"23246"	573375	3
"23247"	573377	3
"23248"	573422	2
"23249"	573423	3
"23250"	573424	4
"23251"	573425	5
"23252"	573432	2
"23253"	573433	3
"23254"	573434	3
"23255"	573435	3
"23256"	573437	3
"23257"	573442	2
"23258"	573443	3
"23259"	573444	3
"23260"	573445	3
"23261"	573447	3
"23262"	573452	2
"23263"	573453	3
"23264"	573454	3
"23265"	573455	3
"23266"	573457	3
"23267"	573472	2
"23268"	573473	3
"23269"	573474	3
"23270"	573475	3
"23271"	573477	3
"23272"	573511	3
"23273"	573514	3
"23274"	573515	3
"23275"	573522	2
"23276"	573523	3
"23277"	573524	5
"23278"	573525	5
"23279"	573527	5
"23280"	573531	3
"23281"	573532	2
"23282"	573533	3
"23283"	573534	3
"23284"	573535	3
"23285"	573537	3
"23286"	573542	2
"23287"	573543	3
"23288"	573544	3
"23289"	573545	3
"23290"	573551	3
"23291"	573552	2
"23292"	573553	3
"23293"	573554	3
"23294"	573555	5
"23295"	573557	3
"23296"	573572	2
"23297"	573573	3
"23298"	573574	3
"23299"	573575	3
"23300"	573577	3
"23301"	573722	2
"23302"	573723	3
"23303"	573724	7
"23304"	573725	5
"23305"	573727	7
"23306"	573732	2
"23307"	573733	3
"23308"	573734	3
"23309"	573735	3
"23310"	573737	3
"23311"	573742	2
"23312"	573743	3
"23313"	573744	3
"23314"	573747	3
"23315"	573752	2
"23316"	573753	3
"23317"	573755	3
"23318"	573757	3
"23319"	573772	2
"23320"	573773	3
"23321"	573775	3
"23322"	573777	7
"23323"	574222	2
"23324"	574223	2
"23325"	574225	2
"23326"	574232	2
"23327"	574233	3
"23328"	574234	4
"23329"	574235	5
"23330"	574242	2
"23331"	574244	4
"23332"	574245	4
"23333"	574252	2
"23334"	574253	5
"23335"	574254	4
"23336"	574255	5
"23337"	574322	2
"23338"	574323	3
"23339"	574324	4
"23340"	574325	5
"23341"	574332	2
"23342"	574333	3
"23343"	574335	3
"23344"	574342	2
"23345"	574343	3
"23346"	574344	3
"23347"	574345	3
"23348"	574347	3
"23349"	574352	2
"23350"	574353	3
"23351"	574354	3
"23352"	574355	3
"23353"	574372	2
"23354"	574373	3
"23355"	574374	3
"23356"	574422	2
"23357"	574423	4
"23358"	574424	4
"23359"	574425	4
"23360"	574432	2
"23361"	574433	3
"23362"	574434	3
"23363"	574435	3
"23364"	574437	3
"23365"	574443	3
"23366"	574444	4
"23367"	574445	4
"23368"	574452	2
"23369"	574453	3
"23370"	574454	4
"23371"	574455	5
"23372"	574457	4
"23373"	574473	3
"23374"	574474	4
"23375"	574475	4
"23376"	574477	7
"23377"	574522	2
"23378"	574523	5
"23379"	574524	4
"23380"	574525	5
"23381"	574532	2
"23382"	574533	3
"23383"	574534	3
"23384"	574535	3
"23385"	574542	2
"23386"	574543	3
"23387"	574544	4
"23388"	574545	5
"23389"	574552	2
"23390"	574553	3
"23391"	574554	5
"23392"	574555	5
"23393"	574575	5
"23394"	574723	7
"23395"	574727	7
"23396"	574733	3
"23397"	574735	3
"23398"	574737	3
"23399"	574743	3
"23400"	574744	4
"23401"	574745	4
"23402"	574747	7
"23403"	574773	3
"23404"	574774	7
"23405"	575111	99
"23406"	575115	99
"23407"	575121	1
"23408"	575122	2
"23409"	575125	5
"23410"	575131	3
"23411"	575135	3
"23412"	575151	99
"23413"	575155	5
"23414"	575212	2
"23415"	575215	5
"23416"	575222	2
"23417"	575223	2
"23418"	575224	2
"23419"	575225	5
"23420"	575227	2
"23421"	575231	5
"23422"	575232	2
"23423"	575233	3
"23424"	575234	5
"23425"	575235	5
"23426"	575242	2
"23427"	575243	5
"23428"	575244	4
"23429"	575245	5
"23430"	575247	5
"23431"	575252	2
"23432"	575253	5
"23433"	575254	5
"23434"	575255	5
"23435"	575272	2
"23436"	575273	5
"23437"	575274	5
"23438"	575275	5
"23439"	575277	7
"23440"	575311	3
"23441"	575312	2
"23442"	575315	3
"23443"	575321	5
"23444"	575322	2
"23445"	575323	3
"23446"	575324	5
"23447"	575325	5
"23448"	575327	5
"23449"	575331	3
"23450"	575332	2
"23451"	575333	3
"23452"	575334	3
"23453"	575335	3
"23454"	575337	3
"23455"	575342	2
"23456"	575343	3
"23457"	575344	3
"23458"	575345	3
"23459"	575347	3
"23460"	575351	3
"23461"	575352	2
"23462"	575353	3
"23463"	575354	3
"23464"	575355	5
"23465"	575357	3
"23466"	575372	2
"23467"	575373	3
"23468"	575374	3
"23469"	575375	3
"23470"	575377	3
"23471"	575422	2
"23472"	575423	5
"23473"	575424	4
"23474"	575425	5
"23475"	575427	5
"23476"	575433	3
"23477"	575434	3
"23478"	575435	3
"23479"	575437	3
"23480"	575442	2
"23481"	575443	3
"23482"	575444	4
"23483"	575445	5
"23484"	575447	4
"23485"	575452	2
"23486"	575453	3
"23487"	575454	5
"23488"	575455	5
"23489"	575457	5
"23490"	575472	2
"23491"	575473	3
"23492"	575474	4
"23493"	575475	5
"23494"	575477	7
"23495"	575511	99
"23496"	575512	2
"23497"	575513	3
"23498"	575515	5
"23499"	575521	5
"23500"	575522	2
"23501"	575523	5
"23502"	575524	5
"23503"	575525	5
"23504"	575527	5
"23505"	575531	3
"23506"	575532	2
"23507"	575533	3
"23508"	575534	3
"23509"	575535	5
"23510"	575537	3
"23511"	575542	2
"23512"	575543	3
"23513"	575544	5
"23514"	575545	5
"23515"	575551	5
"23516"	575552	5
"23517"	575553	5
"23518"	575554	5
"23519"	575555	5
"23520"	575557	5
"23521"	575572	2
"23522"	575573	3
"23523"	575574	5
"23524"	575575	5
"23525"	575577	5
"23526"	575722	2
"23527"	575723	5
"23528"	575725	5
"23529"	575727	7
"23530"	575732	2
"23531"	575733	3
"23532"	575737	3
"23533"	575742	2
"23534"	575743	3
"23535"	575744	4
"23536"	575747	7
"23537"	575752	2
"23538"	575753	3
"23539"	575755	5
"23540"	575757	5
"23541"	575772	2
"23542"	575773	3
"23543"	575777	7
"23544"	577222	2
"23545"	577223	2
"23546"	577224	2
"23547"	577225	2
"23548"	577227	7
"23549"	577232	2
"23550"	577233	3
"23551"	577235	5
"23552"	577242	2
"23553"	577243	7
"23554"	577244	4
"23555"	577245	5
"23556"	577247	7
"23557"	577252	2
"23558"	577253	5
"23559"	577255	5
"23560"	577257	7
"23561"	577272	2
"23562"	577273	7
"23563"	577274	7
"23564"	577275	7
"23565"	577277	7
"23566"	577322	2
"23567"	577323	3
"23568"	577324	7
"23569"	577325	5
"23570"	577327	7
"23571"	577332	2
"23572"	577333	3
"23573"	577335	3
"23574"	577337	3
"23575"	577342	2
"23576"	577343	3
"23577"	577344	3
"23578"	577345	3
"23579"	577347	3
"23580"	577352	2
"23581"	577353	3
"23582"	577354	3
"23583"	577355	3
"23584"	577357	3
"23585"	577372	2
"23586"	577373	3
"23587"	577374	3
"23588"	577375	3
"23589"	577377	7
"23590"	577422	2
"23591"	577423	7
"23592"	577424	4
"23593"	577425	5
"23594"	577427	7
"23595"	577432	2
"23596"	577433	3
"23597"	577435	3
"23598"	577437	3
"23599"	577442	2
"23600"	577443	3
"23601"	577444	4
"23602"	577445	4
"23603"	577447	7
"23604"	577452	2
"23605"	577453	3
"23606"	577454	4
"23607"	577455	5
"23608"	577457	7
"23609"	577472	2
"23610"	577473	3
"23611"	577474	7
"23612"	577475	7
"23613"	577477	7
"23614"	577522	2
"23615"	577523	5
"23616"	577524	5
"23617"	577525	5
"23618"	577532	2
"23619"	577533	3
"23620"	577535	3
"23621"	577542	2
"23622"	577543	3
"23623"	577544	4
"23624"	577545	5
"23625"	577552	2
"23626"	577553	3
"23627"	577554	5
"23628"	577555	5
"23629"	577572	2
"23630"	577573	3
"23631"	577574	7
"23632"	577575	5
"23633"	577577	7
"23634"	577722	2
"23635"	577723	7
"23636"	577724	7
"23637"	577725	7
"23638"	577727	7
"23639"	577732	2
"23640"	577733	3
"23641"	577734	3
"23642"	577735	3
"23643"	577737	7
"23644"	577742	2
"23645"	577743	3
"23646"	577744	7
"23647"	577745	7
"23648"	577747	7
"23649"	577752	2
"23650"	577753	3
"23651"	577754	7
"23652"	577755	5
"23653"	577757	7
"23654"	577772	7
"23655"	577773	7
"23656"	577774	7
"23657"	577775	7
"23658"	577777	7
"23659"	711111	1
"23660"	711115	1
"23661"	711121	1
"23662"	711125	2
"23663"	711131	1
"23664"	711132	2
"23665"	711135	3
"23666"	711151	1
"23667"	711152	2
"23668"	711155	99
"23669"	711231	2
"23670"	711232	2
"23671"	711311	1
"23672"	711315	3
"23673"	711321	2
"23674"	711325	2
"23675"	711331	3
"23676"	711335	3
"23677"	711351	3
"23678"	711355	3
"23679"	711511	1
"23680"	711515	99
"23681"	711521	2
"23682"	711525	2
"23683"	711531	3
"23684"	711532	2
"23685"	711535	3
"23686"	711551	99
"23687"	711555	99
"23688"	712111	1
"23689"	712115	2
"23690"	712121	2
"23691"	712122	2
"23692"	712123	2
"23693"	712125	2
"23694"	712131	2
"23695"	712135	2
"23696"	712213	2
"23697"	712222	2
"23698"	712223	2
"23699"	712253	2
"23700"	712315	2
"23701"	712321	2
"23702"	712325	2
"23703"	712332	2
"23704"	712333	2
"23705"	712335	2
"23706"	712345	2
"23707"	712352	2
"23708"	712355	2
"23709"	712433	2
"23710"	712453	2
"23711"	712521	2
"23712"	712522	2
"23713"	712523	2
"23714"	712531	2
"23715"	712535	2
"23716"	712555	2
"23717"	713111	1
"23718"	713113	3
"23719"	713115	3
"23720"	713121	2
"23721"	713122	2
"23722"	713123	2
"23723"	713125	2
"23724"	713131	3
"23725"	713135	3
"23726"	713151	3
"23727"	713153	3
"23728"	713155	3
"23729"	713215	2
"23730"	713221	2
"23731"	713223	2
"23732"	713231	2
"23733"	713232	2
"23734"	713233	2
"23735"	713253	2
"23736"	713311	3
"23737"	713312	2
"23738"	713313	3
"23739"	713315	3
"23740"	713321	2
"23741"	713322	2
"23742"	713323	2
"23743"	713325	2
"23744"	713331	3
"23745"	713332	2
"23746"	713333	3
"23747"	713334	3
"23748"	713335	3
"23749"	713345	3
"23750"	713351	3
"23751"	713352	2
"23752"	713353	3
"23753"	713355	3
"23754"	713511	3
"23755"	713513	3
"23756"	713515	3
"23757"	713521	2
"23758"	713522	2
"23759"	713523	2
"23760"	713524	2
"23761"	713525	2
"23762"	713531	3
"23763"	713532	2
"23764"	713535	3
"23765"	713542	2
"23766"	713545	3
"23767"	713551	3
"23768"	713552	2
"23769"	713553	3
"23770"	713555	3
"23771"	715111	1
"23772"	715115	99
"23773"	715121	2
"23774"	715122	2
"23775"	715125	2
"23776"	715131	3
"23777"	715135	3
"23778"	715151	99
"23779"	715155	99
"23780"	715222	2
"23781"	715225	2
"23782"	715234	2
"23783"	715255	2
"23784"	715311	3
"23785"	715315	3
"23786"	715321	2
"23787"	715322	2
"23788"	715325	2
"23789"	715331	3
"23790"	715335	3
"23791"	715351	3
"23792"	715355	3
"23793"	715511	99
"23794"	715515	99
"23795"	715521	2
"23796"	715523	2
"23797"	715525	2
"23798"	715531	3
"23799"	715532	2
"23800"	715534	3
"23801"	715535	3
"23802"	715551	99
"23803"	715555	5
"23804"	717523	2
"23805"	721151	2
"23806"	721222	2
"23807"	721232	2
"23808"	721331	2
"23809"	721333	2
"23810"	721335	2
"23811"	721552	2
"23812"	721555	2
"23813"	722221	2
"23814"	722222	2
"23815"	722223	2
"23816"	722224	2
"23817"	722225	2
"23818"	722227	2
"23819"	722232	2
"23820"	722233	2
"23821"	722234	2
"23822"	722235	2
"23823"	722237	2
"23824"	722242	2
"23825"	722243	2
"23826"	722244	2
"23827"	722245	2
"23828"	722247	2
"23829"	722252	2
"23830"	722253	2
"23831"	722254	2
"23832"	722255	2
"23833"	722257	2
"23834"	722272	2
"23835"	722273	2
"23836"	722274	2
"23837"	722275	2
"23838"	722277	2
"23839"	722322	2
"23840"	722323	2
"23841"	722324	2
"23842"	722325	2
"23843"	722327	2
"23844"	722332	2
"23845"	722333	2
"23846"	722334	2
"23847"	722335	2
"23848"	722337	2
"23849"	722342	2
"23850"	722343	2
"23851"	722344	2
"23852"	722345	2
"23853"	722347	2
"23854"	722352	2
"23855"	722353	2
"23856"	722354	2
"23857"	722355	2
"23858"	722357	2
"23859"	722372	2
"23860"	722373	2
"23861"	722374	2
"23862"	722375	2
"23863"	722377	2
"23864"	722422	2
"23865"	722423	2
"23866"	722424	2
"23867"	722425	2
"23868"	722432	2
"23869"	722433	2
"23870"	722434	2
"23871"	722435	2
"23872"	722442	2
"23873"	722443	2
"23874"	722444	2
"23875"	722445	2
"23876"	722447	2
"23877"	722452	2
"23878"	722453	2
"23879"	722454	2
"23880"	722455	2
"23881"	722472	2
"23882"	722474	2
"23883"	722477	2
"23884"	722522	2
"23885"	722523	2
"23886"	722524	2
"23887"	722525	2
"23888"	722527	2
"23889"	722532	2
"23890"	722533	2
